bill_id,sponsor_name
ocd-bill/d6e5ce47-e8bf-4963-a97d-fddaec09c8f0,Steven Otis
ocd-bill/cee79c74-5d8f-4268-b52d-45ab6dbbdb15,Stacey Pheffer Amato
ocd-bill/68101451-5265-4575-802c-27ade22f3421,Jenifer Rajkumar
ocd-bill/68101451-5265-4575-802c-27ade22f3421,David Weprin
ocd-bill/68101451-5265-4575-802c-27ade22f3421,Nader Sayegh
ocd-bill/68101451-5265-4575-802c-27ade22f3421,Angelo Santabarbara
ocd-bill/8bdbb6c1-00f6-4421-b8da-fd6a309876bd,Stacey Pheffer Amato
ocd-bill/f3904698-228a-407e-8260-3d0acf98de78,Khaleel Anderson
ocd-bill/f3904698-228a-407e-8260-3d0acf98de78,Demond Meeks
ocd-bill/174e5926-be70-488b-853d-5a753257c0ee,Fred Thiele
ocd-bill/174e5926-be70-488b-853d-5a753257c0ee,William Conrad
ocd-bill/174e5926-be70-488b-853d-5a753257c0ee,William Colton
ocd-bill/174e5926-be70-488b-853d-5a753257c0ee,Carrie Woerner
ocd-bill/a4b8c904-1202-4f71-a273-0b5017bb17f6,Jaime R. Williams
ocd-bill/164418ce-7eb0-476e-a519-9ad0c8895f6a,Karines Reyes
ocd-bill/06c7cfb1-06ff-49d4-a48a-d3f1bb341156,Michael J. Fitzpatrick
ocd-bill/06c7cfb1-06ff-49d4-a48a-d3f1bb341156,Chris Tague
ocd-bill/c4470b58-89c8-418e-83d7-e8484ddab26d,David DiPietro
ocd-bill/3fa102fa-539e-4520-87d8-02cfffd90f37,Albert A. Stirpe
ocd-bill/3c351a41-01b3-4b00-a289-e0bcc99ebcc8,Karines Reyes
ocd-bill/5a13fef9-9e2c-42eb-847f-23ab4f6d48e9,Linda Rosenthal
ocd-bill/5a13fef9-9e2c-42eb-847f-23ab4f6d48e9,Jeffrey Dinowitz
ocd-bill/5a13fef9-9e2c-42eb-847f-23ab4f6d48e9,William Colton
ocd-bill/5a13fef9-9e2c-42eb-847f-23ab4f6d48e9,Harvey Epstein
ocd-bill/5a13fef9-9e2c-42eb-847f-23ab4f6d48e9,Latrice Walker
ocd-bill/5a13fef9-9e2c-42eb-847f-23ab4f6d48e9,Chris Burdick
ocd-bill/f3d7468c-3996-438a-ac08-389d700ee891,Pamela J. Hunter
ocd-bill/f3d7468c-3996-438a-ac08-389d700ee891,Carrie Woerner
ocd-bill/0a255cc9-40f0-4831-8fa4-14d4ebb4d026,Amy Paulin
ocd-bill/0a255cc9-40f0-4831-8fa4-14d4ebb4d026,Linda Rosenthal
ocd-bill/0a255cc9-40f0-4831-8fa4-14d4ebb4d026,William Colton
ocd-bill/0a255cc9-40f0-4831-8fa4-14d4ebb4d026,Rebecca Seawright
ocd-bill/ebf32b2a-aafe-401f-bf57-6b51364e759a,Nader Sayegh
ocd-bill/299629f9-15e9-4eac-a65a-940dace21de3,Eric Brown
ocd-bill/299629f9-15e9-4eac-a65a-940dace21de3,Scott H. Bendett
ocd-bill/299629f9-15e9-4eac-a65a-940dace21de3,Brian Maher
ocd-bill/299629f9-15e9-4eac-a65a-940dace21de3,Joe DeStefano
ocd-bill/299629f9-15e9-4eac-a65a-940dace21de3,Michael Durso
ocd-bill/da5b78f8-31ac-4290-b375-53bbb807d2cf,Stacey Pheffer Amato
ocd-bill/da5b78f8-31ac-4290-b375-53bbb807d2cf,William Colton
ocd-bill/92047a5b-d95c-4a36-9912-d6f3f849baa9,Chantel Jackson
ocd-bill/92047a5b-d95c-4a36-9912-d6f3f849baa9,David Weprin
ocd-bill/a44c9f4b-ec37-4960-bcbf-f3c5ad8d9c03,Jerett Gandolfo
ocd-bill/a44c9f4b-ec37-4960-bcbf-f3c5ad8d9c03,Joe DeStefano
ocd-bill/a44c9f4b-ec37-4960-bcbf-f3c5ad8d9c03,Jeff Gallahan
ocd-bill/a44c9f4b-ec37-4960-bcbf-f3c5ad8d9c03,Michael Durso
ocd-bill/a44c9f4b-ec37-4960-bcbf-f3c5ad8d9c03,Robert Smullen
ocd-bill/a44c9f4b-ec37-4960-bcbf-f3c5ad8d9c03,Brian Manktelow
ocd-bill/a44c9f4b-ec37-4960-bcbf-f3c5ad8d9c03,Keith Brown
ocd-bill/a44c9f4b-ec37-4960-bcbf-f3c5ad8d9c03,Mike Reilly
ocd-bill/a44c9f4b-ec37-4960-bcbf-f3c5ad8d9c03,Joe Angelino
ocd-bill/a44c9f4b-ec37-4960-bcbf-f3c5ad8d9c03,Edward Ra
ocd-bill/f57d8a38-c740-42fa-871d-5d053a3d3483,Edward Ra
ocd-bill/b13bf0f3-8104-48d9-b889-ed189f8dca7d,Amy Paulin
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Catalina Cruz
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Jeffrion Aubry
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Joe DeStefano
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Inez E. Dickens
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Vivian Cook
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Charles Fall
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Harvey Epstein
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Jaime R. Williams
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Karen McMahon
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,David Weprin
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Clyde Vanel
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,David McDonough
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Philip Ramos
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Jonathan Jacobson
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Phil Steck
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Donna Lupardo
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Karl Brabenec
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Kenny Burgos
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Jeffrey Dinowitz
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,William Colton
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Nily Rozic
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Karines Reyes
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Nikki Lucas
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Robert C. Carroll
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Fred Thiele
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Jessica Gonzalez-Rojas
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Alex Bores
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Andrew Hevesi
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Carrie Woerner
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Chris Burdick
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Marianne Buttenschon
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Michael Benedetto
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Angelo Santabarbara
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Yudelka Tapia
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Khaleel Anderson
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Tony Simone
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,John Zaccaro Jr.
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Manny De Los Santos
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Brian Cunningham
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Stacey Pheffer Amato
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Steven Raga
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Eddie Gibbs
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Monique Chandler-Waterman
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Michael Durso
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Gina Sillitti
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,George Alvarez
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Juan Ardila
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Grace Lee
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Maritza Davila
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Linda Rosenthal
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Deborah Glick
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Jo Anne Simon
ocd-bill/e9993079-1d22-4a56-bad8-4ec5aac43984,Amanda Septimo
ocd-bill/215b6347-3cb8-4897-a8d8-fa48c6fcc404,Kenneth Zebrowski
ocd-bill/215b6347-3cb8-4897-a8d8-fa48c6fcc404,Aileen Gunther
ocd-bill/b0515c24-481e-4fda-a45c-5aa169afb9d9,Kenneth Zebrowski
ocd-bill/b0515c24-481e-4fda-a45c-5aa169afb9d9,Jo Anne Simon
ocd-bill/b0515c24-481e-4fda-a45c-5aa169afb9d9,Linda Rosenthal
ocd-bill/b0515c24-481e-4fda-a45c-5aa169afb9d9,Angelo Santabarbara
ocd-bill/b0515c24-481e-4fda-a45c-5aa169afb9d9,Christopher Eachus
ocd-bill/76accdf2-4246-4ef3-a580-a03fc4c793ef,Michael Durso
ocd-bill/76accdf2-4246-4ef3-a580-a03fc4c793ef,Scott Gray
ocd-bill/76accdf2-4246-4ef3-a580-a03fc4c793ef,David McDonough
ocd-bill/76accdf2-4246-4ef3-a580-a03fc4c793ef,Eric Brown
ocd-bill/76accdf2-4246-4ef3-a580-a03fc4c793ef,Brian Manktelow
ocd-bill/76accdf2-4246-4ef3-a580-a03fc4c793ef,Karl Brabenec
ocd-bill/76accdf2-4246-4ef3-a580-a03fc4c793ef,Michael J. Norris
ocd-bill/76accdf2-4246-4ef3-a580-a03fc4c793ef,Marjorie Byrnes
ocd-bill/76accdf2-4246-4ef3-a580-a03fc4c793ef,Joe Angelino
ocd-bill/76accdf2-4246-4ef3-a580-a03fc4c793ef,John Lemondes
ocd-bill/76accdf2-4246-4ef3-a580-a03fc4c793ef,Stephen Hawley
ocd-bill/76accdf2-4246-4ef3-a580-a03fc4c793ef,Chris Tague
ocd-bill/76accdf2-4246-4ef3-a580-a03fc4c793ef,Joseph Giglio
ocd-bill/76accdf2-4246-4ef3-a580-a03fc4c793ef,Gina Sillitti
ocd-bill/76accdf2-4246-4ef3-a580-a03fc4c793ef,Matthew Slater
ocd-bill/35ce0d4e-3f0c-42dd-b7b5-e341eb833c37,Nader Sayegh
ocd-bill/35ce0d4e-3f0c-42dd-b7b5-e341eb833c37,Inez E. Dickens
ocd-bill/35ce0d4e-3f0c-42dd-b7b5-e341eb833c37,Marianne Buttenschon
ocd-bill/35ce0d4e-3f0c-42dd-b7b5-e341eb833c37,Rebecca Seawright
ocd-bill/35ce0d4e-3f0c-42dd-b7b5-e341eb833c37,Joe DeStefano
ocd-bill/35ce0d4e-3f0c-42dd-b7b5-e341eb833c37,Fred Thiele
ocd-bill/35ce0d4e-3f0c-42dd-b7b5-e341eb833c37,Angelo Santabarbara
ocd-bill/35ce0d4e-3f0c-42dd-b7b5-e341eb833c37,Chris Tague
ocd-bill/35ce0d4e-3f0c-42dd-b7b5-e341eb833c37,Michael Durso
ocd-bill/35ce0d4e-3f0c-42dd-b7b5-e341eb833c37,MaryJane Shimsky
ocd-bill/35ce0d4e-3f0c-42dd-b7b5-e341eb833c37,Jonathan Jacobson
ocd-bill/35ce0d4e-3f0c-42dd-b7b5-e341eb833c37,Steven Otis
ocd-bill/35ce0d4e-3f0c-42dd-b7b5-e341eb833c37,Aileen Gunther
ocd-bill/6c1732a1-e12c-4674-9716-dc2adf105e4a,Amy Paulin
ocd-bill/6c1732a1-e12c-4674-9716-dc2adf105e4a,Steven Otis
ocd-bill/6c1732a1-e12c-4674-9716-dc2adf105e4a,Nader Sayegh
ocd-bill/78c08457-e2ba-4176-80a0-aedd07a79abb,Harry B. Bronson
ocd-bill/78c08457-e2ba-4176-80a0-aedd07a79abb,Al Taylor
ocd-bill/78c08457-e2ba-4176-80a0-aedd07a79abb,Taylor Darling
ocd-bill/78c08457-e2ba-4176-80a0-aedd07a79abb,Nily Rozic
ocd-bill/78c08457-e2ba-4176-80a0-aedd07a79abb,Catalina Cruz
ocd-bill/78c08457-e2ba-4176-80a0-aedd07a79abb,Deborah Glick
ocd-bill/78c08457-e2ba-4176-80a0-aedd07a79abb,Linda Rosenthal
ocd-bill/78c08457-e2ba-4176-80a0-aedd07a79abb,Tony Simone
ocd-bill/78c08457-e2ba-4176-80a0-aedd07a79abb,Charles Lavine
ocd-bill/78c08457-e2ba-4176-80a0-aedd07a79abb,Alex Bores
ocd-bill/78c08457-e2ba-4176-80a0-aedd07a79abb,Jessica Gonzalez-Rojas
ocd-bill/78c08457-e2ba-4176-80a0-aedd07a79abb,Rebecca Seawright
ocd-bill/78c08457-e2ba-4176-80a0-aedd07a79abb,Michael Benedetto
ocd-bill/78c08457-e2ba-4176-80a0-aedd07a79abb,Karines Reyes
ocd-bill/78c08457-e2ba-4176-80a0-aedd07a79abb,David Weprin
ocd-bill/78c08457-e2ba-4176-80a0-aedd07a79abb,Karl Brabenec
ocd-bill/78c08457-e2ba-4176-80a0-aedd07a79abb,Gina Sillitti
ocd-bill/78c08457-e2ba-4176-80a0-aedd07a79abb,Steven Raga
ocd-bill/78c08457-e2ba-4176-80a0-aedd07a79abb,Matthew Slater
ocd-bill/78c08457-e2ba-4176-80a0-aedd07a79abb,Edward Braunstein
ocd-bill/78c08457-e2ba-4176-80a0-aedd07a79abb,Jeffrey Dinowitz
ocd-bill/78c08457-e2ba-4176-80a0-aedd07a79abb,Michael Durso
ocd-bill/42209f55-7ea0-4121-9824-8cb40f25a3f6,Harvey Epstein
ocd-bill/42209f55-7ea0-4121-9824-8cb40f25a3f6,Fred Thiele
ocd-bill/42209f55-7ea0-4121-9824-8cb40f25a3f6,Anna Kelles
ocd-bill/42209f55-7ea0-4121-9824-8cb40f25a3f6,Eddie Gibbs
ocd-bill/42209f55-7ea0-4121-9824-8cb40f25a3f6,Jonathan Jacobson
ocd-bill/42209f55-7ea0-4121-9824-8cb40f25a3f6,Brian Cunningham
ocd-bill/42209f55-7ea0-4121-9824-8cb40f25a3f6,Dana Levenberg
ocd-bill/42209f55-7ea0-4121-9824-8cb40f25a3f6,Karines Reyes
ocd-bill/42209f55-7ea0-4121-9824-8cb40f25a3f6,Steven Raga
ocd-bill/42209f55-7ea0-4121-9824-8cb40f25a3f6,William Colton
ocd-bill/42209f55-7ea0-4121-9824-8cb40f25a3f6,Inez E. Dickens
ocd-bill/42209f55-7ea0-4121-9824-8cb40f25a3f6,Nikki Lucas
ocd-bill/42209f55-7ea0-4121-9824-8cb40f25a3f6,Deborah Glick
ocd-bill/42209f55-7ea0-4121-9824-8cb40f25a3f6,Tony Simone
ocd-bill/42209f55-7ea0-4121-9824-8cb40f25a3f6,Linda Rosenthal
ocd-bill/42209f55-7ea0-4121-9824-8cb40f25a3f6,Steven Otis
ocd-bill/42209f55-7ea0-4121-9824-8cb40f25a3f6,Angelo Santabarbara
ocd-bill/8600022c-32af-4dd4-826b-e277e749e263,Marianne Buttenschon
ocd-bill/8600022c-32af-4dd4-826b-e277e749e263,Taylor Darling
ocd-bill/8600022c-32af-4dd4-826b-e277e749e263,Harvey Epstein
ocd-bill/8600022c-32af-4dd4-826b-e277e749e263,Brian Cunningham
ocd-bill/8600022c-32af-4dd4-826b-e277e749e263,John T. McDonald III
ocd-bill/8600022c-32af-4dd4-826b-e277e749e263,Steve Stern
ocd-bill/8600022c-32af-4dd4-826b-e277e749e263,Aileen Gunther
ocd-bill/8600022c-32af-4dd4-826b-e277e749e263,Joe DeStefano
ocd-bill/8600022c-32af-4dd4-826b-e277e749e263,Jessica Gonzalez-Rojas
ocd-bill/8600022c-32af-4dd4-826b-e277e749e263,Gina Sillitti
ocd-bill/d16f50b1-859c-4e8e-93d2-d431e383661f,Marianne Buttenschon
ocd-bill/d16f50b1-859c-4e8e-93d2-d431e383661f,Sarah Clark
ocd-bill/d16f50b1-859c-4e8e-93d2-d431e383661f,Jen Lunsford
ocd-bill/d16f50b1-859c-4e8e-93d2-d431e383661f,Brian Manktelow
ocd-bill/d16f50b1-859c-4e8e-93d2-d431e383661f,Michael J. Norris
ocd-bill/d16f50b1-859c-4e8e-93d2-d431e383661f,Albert A. Stirpe
ocd-bill/d16f50b1-859c-4e8e-93d2-d431e383661f,Mary Beth Walsh
ocd-bill/d16f50b1-859c-4e8e-93d2-d431e383661f,Carrie Woerner
ocd-bill/960ec08d-f408-4294-970d-80c8de9cb334,Harvey Epstein
ocd-bill/960ec08d-f408-4294-970d-80c8de9cb334,Alex Bores
ocd-bill/960ec08d-f408-4294-970d-80c8de9cb334,Karines Reyes
ocd-bill/960ec08d-f408-4294-970d-80c8de9cb334,Gina Sillitti
ocd-bill/960ec08d-f408-4294-970d-80c8de9cb334,Jessica Gonzalez-Rojas
ocd-bill/960ec08d-f408-4294-970d-80c8de9cb334,Steven Raga
ocd-bill/960ec08d-f408-4294-970d-80c8de9cb334,Tony Simone
ocd-bill/960ec08d-f408-4294-970d-80c8de9cb334,Chris Burdick
ocd-bill/960ec08d-f408-4294-970d-80c8de9cb334,Phara Souffrant Forrest
ocd-bill/960ec08d-f408-4294-970d-80c8de9cb334,Karen McMahon
ocd-bill/60779f11-dfd6-483f-a329-bc00025fef01,Nily Rozic
ocd-bill/60779f11-dfd6-483f-a329-bc00025fef01,William Colton
ocd-bill/60779f11-dfd6-483f-a329-bc00025fef01,Jo Anne Simon
ocd-bill/60779f11-dfd6-483f-a329-bc00025fef01,Carrie Woerner
ocd-bill/60779f11-dfd6-483f-a329-bc00025fef01,Linda Rosenthal
ocd-bill/60779f11-dfd6-483f-a329-bc00025fef01,Donna Lupardo
ocd-bill/60779f11-dfd6-483f-a329-bc00025fef01,Phara Souffrant Forrest
ocd-bill/60779f11-dfd6-483f-a329-bc00025fef01,Harry B. Bronson
ocd-bill/60779f11-dfd6-483f-a329-bc00025fef01,Angelo Santabarbara
ocd-bill/60779f11-dfd6-483f-a329-bc00025fef01,Zohran Mamdani
ocd-bill/60779f11-dfd6-483f-a329-bc00025fef01,Alex Bores
ocd-bill/60779f11-dfd6-483f-a329-bc00025fef01,Charles Fall
ocd-bill/60779f11-dfd6-483f-a329-bc00025fef01,Anna Kelles
ocd-bill/60779f11-dfd6-483f-a329-bc00025fef01,Tony Simone
ocd-bill/60779f11-dfd6-483f-a329-bc00025fef01,John T. McDonald III
ocd-bill/d757c194-4f31-43d3-93c8-df9de6673892,Amy Paulin
ocd-bill/d757c194-4f31-43d3-93c8-df9de6673892,Aileen Gunther
ocd-bill/d757c194-4f31-43d3-93c8-df9de6673892,Linda Rosenthal
ocd-bill/d757c194-4f31-43d3-93c8-df9de6673892,Carrie Woerner
ocd-bill/d757c194-4f31-43d3-93c8-df9de6673892,Patricia Fahy
ocd-bill/d757c194-4f31-43d3-93c8-df9de6673892,Al Taylor
ocd-bill/d757c194-4f31-43d3-93c8-df9de6673892,Robert C. Carroll
ocd-bill/d757c194-4f31-43d3-93c8-df9de6673892,Jonathan Jacobson
ocd-bill/d757c194-4f31-43d3-93c8-df9de6673892,Jo Anne Simon
ocd-bill/d757c194-4f31-43d3-93c8-df9de6673892,Rebecca Seawright
ocd-bill/d757c194-4f31-43d3-93c8-df9de6673892,Nader Sayegh
ocd-bill/d757c194-4f31-43d3-93c8-df9de6673892,Chris Burdick
ocd-bill/d757c194-4f31-43d3-93c8-df9de6673892,Kimberly Jean-Pierre
ocd-bill/d757c194-4f31-43d3-93c8-df9de6673892,Jessica Gonzalez-Rojas
ocd-bill/d757c194-4f31-43d3-93c8-df9de6673892,Phara Souffrant Forrest
ocd-bill/d757c194-4f31-43d3-93c8-df9de6673892,David Weprin
ocd-bill/d757c194-4f31-43d3-93c8-df9de6673892,Dana Levenberg
ocd-bill/455fbca1-963d-48ce-b80b-e3722188425a,Anna Kelles
ocd-bill/e1871981-6b4b-42e2-92e1-e66c04a2ece4,Anna Kelles
ocd-bill/e1871981-6b4b-42e2-92e1-e66c04a2ece4,Marcela Mitaynes
ocd-bill/e1871981-6b4b-42e2-92e1-e66c04a2ece4,Patricia Fahy
ocd-bill/e1871981-6b4b-42e2-92e1-e66c04a2ece4,Steven Otis
ocd-bill/cf5578c5-4892-49eb-90fc-aace4ff73afd,Jonathan Rivera
ocd-bill/cf5578c5-4892-49eb-90fc-aace4ff73afd,Jeffrey Dinowitz
ocd-bill/cf5578c5-4892-49eb-90fc-aace4ff73afd,Andrew Hevesi
ocd-bill/cf5578c5-4892-49eb-90fc-aace4ff73afd,Chantel Jackson
ocd-bill/cf5578c5-4892-49eb-90fc-aace4ff73afd,Jonathan Jacobson
ocd-bill/cf5578c5-4892-49eb-90fc-aace4ff73afd,Zohran Mamdani
ocd-bill/cf5578c5-4892-49eb-90fc-aace4ff73afd,Angelo Santabarbara
ocd-bill/cf5578c5-4892-49eb-90fc-aace4ff73afd,Gina Sillitti
ocd-bill/cf5578c5-4892-49eb-90fc-aace4ff73afd,Rebecca Seawright
ocd-bill/cf5578c5-4892-49eb-90fc-aace4ff73afd,Jo Anne Simon
ocd-bill/cf5578c5-4892-49eb-90fc-aace4ff73afd,Michael Tannousis
ocd-bill/cf5578c5-4892-49eb-90fc-aace4ff73afd,William Conrad
ocd-bill/cf5578c5-4892-49eb-90fc-aace4ff73afd,Anna Kelles
ocd-bill/187cda45-32a1-46b7-ac7c-702e993c9019,Rodneyse Bichotte Hermelyn
ocd-bill/187cda45-32a1-46b7-ac7c-702e993c9019,Khaleel Anderson
ocd-bill/187cda45-32a1-46b7-ac7c-702e993c9019,Jessica Gonzalez-Rojas
ocd-bill/2efb1dc6-ef80-4fdb-9348-28256a4e7709,Patrick Burke
ocd-bill/2efb1dc6-ef80-4fdb-9348-28256a4e7709,Gina Sillitti
ocd-bill/cd779484-b60f-465e-b0f1-859aee839912,Maritza Davila
ocd-bill/cd779484-b60f-465e-b0f1-859aee839912,Jonathan Rivera
ocd-bill/cd779484-b60f-465e-b0f1-859aee839912,Jessica Gonzalez-Rojas
ocd-bill/cd779484-b60f-465e-b0f1-859aee839912,Catalina Cruz
ocd-bill/cd779484-b60f-465e-b0f1-859aee839912,Sarah Clark
ocd-bill/cd779484-b60f-465e-b0f1-859aee839912,Karines Reyes
ocd-bill/cd779484-b60f-465e-b0f1-859aee839912,Zohran Mamdani
ocd-bill/cd779484-b60f-465e-b0f1-859aee839912,Chris Burdick
ocd-bill/cd779484-b60f-465e-b0f1-859aee839912,Marcela Mitaynes
ocd-bill/cd779484-b60f-465e-b0f1-859aee839912,Emily Gallagher
ocd-bill/cd779484-b60f-465e-b0f1-859aee839912,William Colton
ocd-bill/cd779484-b60f-465e-b0f1-859aee839912,Phara Souffrant Forrest
ocd-bill/cd779484-b60f-465e-b0f1-859aee839912,Jo Anne Simon
ocd-bill/cd779484-b60f-465e-b0f1-859aee839912,Al Taylor
ocd-bill/cd779484-b60f-465e-b0f1-859aee839912,Chantel Jackson
ocd-bill/cd779484-b60f-465e-b0f1-859aee839912,Tony Simone
ocd-bill/cd779484-b60f-465e-b0f1-859aee839912,Kenny Burgos
ocd-bill/cd779484-b60f-465e-b0f1-859aee839912,David Weprin
ocd-bill/cd779484-b60f-465e-b0f1-859aee839912,Michaelle C. Solages
ocd-bill/cd779484-b60f-465e-b0f1-859aee839912,Manny De Los Santos
ocd-bill/cd779484-b60f-465e-b0f1-859aee839912,J. Gary Pretlow
ocd-bill/cd779484-b60f-465e-b0f1-859aee839912,Philip Ramos
ocd-bill/cd779484-b60f-465e-b0f1-859aee839912,Jenifer Rajkumar
ocd-bill/cd779484-b60f-465e-b0f1-859aee839912,Amanda Septimo
ocd-bill/cd779484-b60f-465e-b0f1-859aee839912,Anna Kelles
ocd-bill/ad728e0b-40bf-49a7-99cc-e290ec8be3b4,Scott Gray
ocd-bill/ad728e0b-40bf-49a7-99cc-e290ec8be3b4,Kenneth Blankenbush
ocd-bill/ad728e0b-40bf-49a7-99cc-e290ec8be3b4,Scott H. Bendett
ocd-bill/ad728e0b-40bf-49a7-99cc-e290ec8be3b4,Joe DeStefano
ocd-bill/ad728e0b-40bf-49a7-99cc-e290ec8be3b4,Joseph Giglio
ocd-bill/0cf6a00e-30f0-41e8-8369-e2c4b787de3c,Alicia Hyndman
ocd-bill/0cf6a00e-30f0-41e8-8369-e2c4b787de3c,Eddie Gibbs
ocd-bill/0cf6a00e-30f0-41e8-8369-e2c4b787de3c,Pamela J. Hunter
ocd-bill/0cf6a00e-30f0-41e8-8369-e2c4b787de3c,Harvey Epstein
ocd-bill/0cf6a00e-30f0-41e8-8369-e2c4b787de3c,Carrie Woerner
ocd-bill/0cf6a00e-30f0-41e8-8369-e2c4b787de3c,Dana Levenberg
ocd-bill/0cf6a00e-30f0-41e8-8369-e2c4b787de3c,Jo Anne Simon
ocd-bill/0cf6a00e-30f0-41e8-8369-e2c4b787de3c,Yudelka Tapia
ocd-bill/0cf6a00e-30f0-41e8-8369-e2c4b787de3c,Jake Ryan Blumencranz
ocd-bill/0cf6a00e-30f0-41e8-8369-e2c4b787de3c,Lester Chang
ocd-bill/0cf6a00e-30f0-41e8-8369-e2c4b787de3c,Chantel Jackson
ocd-bill/0cf6a00e-30f0-41e8-8369-e2c4b787de3c,Linda Rosenthal
ocd-bill/0cf6a00e-30f0-41e8-8369-e2c4b787de3c,Angelo Santabarbara
ocd-bill/7b8eea66-7069-4ef3-ae55-7eda21e21774,Scott Gray
ocd-bill/c7f05586-3eee-4f50-82ca-01af28e0144b,Brian Cunningham
ocd-bill/c7f05586-3eee-4f50-82ca-01af28e0144b,Deborah Glick
ocd-bill/791e7ff2-22c8-46f0-9d73-4a20ba1e45d7,Stefani Zinerman
ocd-bill/791e7ff2-22c8-46f0-9d73-4a20ba1e45d7,Al Taylor
ocd-bill/791e7ff2-22c8-46f0-9d73-4a20ba1e45d7,Rebecca Seawright
ocd-bill/791e7ff2-22c8-46f0-9d73-4a20ba1e45d7,Inez E. Dickens
ocd-bill/791e7ff2-22c8-46f0-9d73-4a20ba1e45d7,Jeffrion Aubry
ocd-bill/791e7ff2-22c8-46f0-9d73-4a20ba1e45d7,Andrew Hevesi
ocd-bill/791e7ff2-22c8-46f0-9d73-4a20ba1e45d7,Jo Anne Simon
ocd-bill/791e7ff2-22c8-46f0-9d73-4a20ba1e45d7,Jessica Gonzalez-Rojas
ocd-bill/791e7ff2-22c8-46f0-9d73-4a20ba1e45d7,Deborah Glick
ocd-bill/791e7ff2-22c8-46f0-9d73-4a20ba1e45d7,Steven Otis
ocd-bill/791e7ff2-22c8-46f0-9d73-4a20ba1e45d7,Maritza Davila
ocd-bill/791e7ff2-22c8-46f0-9d73-4a20ba1e45d7,Vivian Cook
ocd-bill/791e7ff2-22c8-46f0-9d73-4a20ba1e45d7,Chantel Jackson
ocd-bill/791e7ff2-22c8-46f0-9d73-4a20ba1e45d7,Fred Thiele
ocd-bill/791e7ff2-22c8-46f0-9d73-4a20ba1e45d7,Steven Raga
ocd-bill/791e7ff2-22c8-46f0-9d73-4a20ba1e45d7,Latrice Walker
